X ESC CSG ADQ MLI IMT LMT CLT BLI MFR SFO ANB MCW PRC HOB RKS CHO ONT INT MOB FNT TLH AMA HGR BMI CMI GLH MMU PSC PSG JNU TEX ABY MOT LEX MMH MHR BIS BJI FOD GNV COD CMH ARA RIW VIS CEZ ACY IPT GPT BZN AEX PIR TPA OPF SOP LAL APF GRB DPA HDN RDM RDU BPT OGS APA MCO GAM LBL MBL KQA BUF ROW HUF NQA CHS ORD JAN LAN LRD TVF MKK SAN GAL BRD DAL ORF IAH ICT SVA KTB PAH TCL ART YIP DRT MHK SLC FSD HOU CVG PUB MWA GCN COU FWA DFW FOE COE AFW MCN CWA ACT VRB MSP PSP CDV TVL GTF BTL SWO WRG RNO CRP JFK BKW SUN OWB LFT LWB FMY ASH EWB MUE GUM ITH PVD DET ALW BET MTH CPR VPS EWN SPS SMX MTJ TRI PTK ELP GRI OGD ERI FRG PSM GFK SHD DUJ LSE HKY PSE ACV JVL LUK DSM DVL FSM CMX ISM CRW BRW RHI EKO SLE LIT PNS PHF SIT CLE CID PVC SHV GRR COS BOS PIE AZO HYA AVP MIE FLO MQY ALO VQQ CPS GUC BQK LNY SUS VNY BFI JMS BUR AUS RKD GJT VLD HTS HVN GRK CVN EGV LGU STS SGU CGI ELD LNS BTR PGV GTR ORH EGE HPN LWS LNK MRY GCC APN SAV EWR BLF BAF OME RME RVS SCC INL SAF HNL IND MAF LAF CDC DDC HVR HYS TOL CYS MYR GUP SYR AND JAC GYR HNM SBA CNM OXR MKE DAB ATY SAC OTZ DCA SUX LUP TUP KTN SPI SAT IAD MTN ISO MVY BTM EAT FAT BVY SBD PQI CEF CAE DTO ITO WYS MSO TYS HRL GYY BQN LBE CDB JST ABE GST BRL RDG GEG MSL LBF STT LGA RDD BRO DRO MSN HRO MSY TTN TEB BOI HOM OSU LEB ASN STL IDA LCH HUT MYF SCH RSW DUT DHN AHN SFB BHM SDF ECP FYV BDL MDH RFD JEF DLG MEM MEI ILG HLG DEN YKM OKC ADS MKC BTV DTW BED PDT VQS VGT LGB VCV UOX UGN SEE TYR BFL TXK TWF TVC TUS ABI TUL BFF TOA BLV FNL AGC PUW SVC PPC PVU PIH STX PDX IAG OMA ABQ STC BFM DBQ HSV SRQ FMN SBN TBN IWD HWD BHB BGR SOW AVL CDW HIB MCE FTW LAR EAR FAR SMF DLH PIB DVT BCE ATL OCF PGD SJU PHL HBG SJT SJC RIC LAW CHA SGF ATW EVV RST LAS SEA ENV IFP JLN SDP PLN GON KSM OAJ GGG EUG IPL RIL HLN ILN RWI BWG CLM RUT ELM PWK NYL MWH ILM BWI LCK ROC GSO BIL DWH GCK YNG MLU AGS SCK MIA MKG BJC PAE RAP PIA PWM HCR BFD MHT CCR ISP PKB FAI OGG MBS PBI DAN ADK APC AIA MGW EAU MYU CBM JHW DAY CKB FAY DIK PPG CWF PIT EYW BMG PHX JHM PGA ANC XNA CDR BDR SNA PBG OTH MLB CAK SWF MKL BNA EFD FLG LYH MHV IYK BKL DEC ALB OAK FKL ENA MCI MFE MDW ROA MDT CIC KOA MCK GBH MGM LIH YAK LBB IGM LAX GKN SBP ASE GSP JAX ABR AKN BGM DCK ACK IRK CLL CIU SLN FLL ALS CEC ENW
LAS 0 0 0 14810 0 0 331687 100786 16231 962393 0 0 0 0 0 0 144864 0 4 0 0 34835 0 0 0 0 0 17539 0 0 0 0 22244 63 0 0 21468 0 0 0 0 141874 0 0 0 0 0 0 108 14736 115 0 192188 0 0 0 0 176 0 0 5368 111524 0 0 9 215944 0 0 0 0 69412 0 0 0 65 779156 0 0 14374 0 0 641190 0 0 251195 16439 467379 53929 0 0 0 0 0 0 0 50 474245 27896 253686 147198 0 0 0 0 283 843557 0 0 0 0 0 0 0 594049 4 0 0 14751 0 0 0 394684 8 525928 0 0 0 0 0 0 0 0 0 0 0 2201 0 0 0 0 97 0 0 0 23923 0 0 0 99876 14793 91 0 0 0 13520 0 0 0 0 0 0 0 0 73145 0 0 0 0 0 0 0 0 0 44202 128 0 0 169848 17595 0 16071 25446 66390 286496 0 0 0 0 0 0 12 0 0 0 0 0 0 0 168 457 0 351822 291414 0 13486 0 0 0 0 0 0 0 1929 0 0 0 0 0 0 0 0 2 55 0 0 13963 0 0 0 417770 0 0 0 0 0 0 0 0 289130 208185 42501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8607 0 0 149410 0 0 0 0 55974 0 0 0 0 0 219086 146375 0 0 0 0 0 70351 0 0 0 0 0 0 0 0 14548 16815 225 0 0 0 0 0 0 0 0 0 107517 0 0 0 2107 0 0 0 23795 0 134014 20 37 103732 0 0 0 0 251576 14621 0 0 0 0 5183 0 0 0 0 18564 55505 48 0 509 0 14789 0 0 30277 0 0 0 965383 0 93878 0 0 0 552568 0 0 0 0 246494 0 0 0 0 6 3 0 0 0 126123 0 62751 0 0 8865 284 0 0 0 0 0 0 0 489837 0 139246 154040 0 0 0 0 4 0 13493 0 0 0 0 0 0 0 0 0 0 0 0 0 23310 416198 0 0 0 0 792129 0 0 26 293864 0 89 484955 826 0 4 16637 13370 0 139 17 936328 0 0 0 0 0 0 0 0 0 17043 0 0 0 0 0 0 0 0 0 0 0 0 0 280512 0 172 0 16380 0 0 0 0 0 70355 154713 0 0 37983 15975 17206 14 0 0 118 0 433 0 0 1686 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 127975 0 0 656606 0 4011 6278 16211 0 0 292753 0 0 0 0 0 0 195581 0 0 0 0 0 0 0 918 588548 0 0 220351 50391 396830 0 0 0 0 0 0 0 0 0 38864 0 1562559 0 865 0 8783 28987 0 0 0 0 0 0 0 0 0 185073 0 13 0
SEA 0 0 0 0 0 0 193795 94857 131036 1118361 0 0 0 0 0 0 152770 0 0 0 0 15 0 0 0 0 0 206397 5172 178801 0 0 0 0 0 0 0 0 0 0 0 36767 0 0 0 0 0 0 0 69941 0 0 72182 0 0 0 0 0 0 1990 161425 101982 0 0 0 175349 0 0 0 0 0 0 0 0 38632 808417 0 0 0 0 0 683870 0 0 119643 207 348263 24231 0 0 0 0 0 0 0 0 539461 0 10293 38026 0 0 0 0 0 628868 0 0 0 0 0 0 0 567047 165885 2158 0 32959 0 0 4565 102620 0 506731 0 14915 0 0 0 0 0 0 0 0 0 22 0 48524 0 0 0 0 0 0 0 0 0 0 18866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 6 18 0 39015 15749 0 0 0 91 0 340450 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 180415 154175 0 0 0 0 0 0 0 0 0 30733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69 300286 0 0 130 0 0 0 0 0 385122 90345 0 0 0 0 0 0 0 0 0 0 6 0 2064 0 0 44920 0 0 80677 0 0 0 0 102362 0 0 0 82403 0 82508 278688 0 0 0 0 63368 65497 0 0 0 0 15 0 0 0 85974 0 3 0 0 0 0 0 0 1446 0 0 628016 0 0 0 24 0 0 0 129 0 85364 0 0 367449 0 0 0 0 143291 0 0 0 0 0 44 0 0 0 0 121 30 29 0 226 0 0 0 0 56 0 0 0 925538 64630 27569 0 0 0 390193 0 0 0 0 78707 0 0 0 0 0 0 0 0 0 86141 0 359 137 0 0 0 0 68700 0 0 0 0 0 663741 0 52190 66523 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 510227 0 0 0 0 564660 0 0 78 196956 0 0 635139 0 0 0 0 0 0 13 933131 670 108 1362 0 0 0 0 0 0 0 144744 0 0 21876 0 0 0 0 0 0 0 0 0 0 125381 0 57 0 43799 0 0 0 0 0 0 60334 0 0 186 0 0 5 0 0 22 0 0 0 257643 270328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50911 0 0 899876 0 0 1029153 0 0 0 476502 0 0 0 0 150 0 133309 0 0 0 0 0 0 0 346 405661 0 0 139372 626 103830 0 0 0 159864 0 0 0 145109 4385 19 0 1244949 0 22824 0 0 2 0 686 0 0 0 0 0 0 0 86993 0 0 0
ENV 0 0 0 0 0 0 0 428 0 0 0 0 0 0 143 0 0 0 0 0 0 90 0 0 0 0 0 268 0 0 0 0 145 0 0 0 142 0 0 0 0 0 0 0 0 0 0 0 0 141 0 0 0 0 0 0 0 145 0 0 127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 112 0 0 0 0 0 0 0 0 143 0 0 0 0 0 0 0 0 0 0 0 0 141 0 0 0 0 112 147 0 0 0 142 0 0 147 0 0 0 145 0 0 0 0 274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 137 0 0 0 0 0 0 0 133 121 0 0 0 0 150 0 0 147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143 0 144 0 0 0 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 127 143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196 0 0 0 0 0 0 134 0 0 0 0 0 0 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 141 0 0 0 0 0 0 0 0 0 149 0 145 0 0 110 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103 121 130 0 0 0 0 0 0 0 0 0 0 136 0 0 278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144 0 142 0 0 0 0 0 0 0 0 0 143 0 0 141 0 0 134 0 147 0 108 0 0 0 0 0 0 0 0 0 138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144 0 0 0 0 0 0 0 0 0 0 146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IFP 0 0 0 1201 0 0 303 1534 536 0 0 0 0 0 0 0 0 0 0 1025 0 829 0 146 0 0 0 764 0 0 0 0 1070 0 0 0 1579 924 0 0 0 796 0 0 0 0 0 0 0 207 0 0 0 0 0 0 0 2441 0 0 0 648 0 0 0 0 0 0 0 0 347 0 0 0 0 0 363 0 0 0 0 0 0 1128 0 0 1263 953 0 0 0 0 0 0 0 0 0 1115 562 0 832 0 0 0 166 1570 389 0 0 441 1300 511 0 11557 0 0 0 546 0 0 0 0 1874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 633 0 0 950 0 0 0 0 631 1376 0 0 0 0 895 0 0 1486 0 0 0 0 0 1262 0 0 350 0 70 0 0 0 0 545 450 0 0 1491 985 0 502 1364 555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1557 0 406 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 556 294 0 0 0 0 0 0 0 0 0 0 0 425 0 0 1130 85 0 0 0 0 0 204 0 0 0 0 0 0 0 0 0 0 0 2754 0 0 0 0 0 310 0 0 0 1206 2593 0 0 0 0 0 0 0 0 0 0 0 799 0 0 0 0 492 1950 0 0 0 0 0 293 0 0 0 1252 0 0 0 0 93 0 0 2005 0 293 0 0 0 0 0 0 0 1312 0 0 0 0 0 0 0 0 0 472 634 669 0 0 0 0 1175 0 0 487 0 0 0 951 794 1761 0 0 0 1324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 646 593 985 0 0 0 763 0 0 0 0 0 0 0 1465 0 2140 812 1346 254 714 0 0 0 405 0 0 0 0 0 0 0 0 1025 0 0 0 0 2562 448 1177 0 0 0 0 0 0 0 0 0 816 453 0 0 530 855 0 0 1023 177 1348 0 0 440 0 0 0 0 0 271 921 0 0 17 0 0 0 0 0 0 0 0 0 0 411 0 0 0 501 0 0 0 0 278 17 103 511 0 0 696 1256 0 0 0 0 0 0 0 0 0 1005 0 0 0 0 0 0 1267 0 0 0 1019 0 0 0 0 0 635 0 0 11 0 0 0 467 0 0 0 0 0 0 0 0 0 473 0 0 0 0 0 0 0 0 0 0 0 1220 734 1367 107 0 0 0 0 0 0 0 0 405 0 0 0 0 0 0 0 643 0 0 0 0 0 0 0 0 0 0 0 0
JLN 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SDP 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PLN 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GON 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
KSM 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
OAJ 0 0 0 0 0 0 101251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
